,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
34,1.7,48.57670941,0.498053509,49.65292297,2.836577485,49.81903142,3.501946491,49.16342252,1.836577485,50.83657748,2.836577485,50.59020413,3.505581213,50.16342252,0.498279269,51.5046544,2.394773749,50.01055552,3.50164259
35,1.75,48.54288816,0.498053509,49.69693023,2.898613044,49.8674938,3.501946491,49.10203728,1.897962716,50.8982451,2.898245097,50.63433253,3.505581213,50.10203728,0.498279269,51.54368763,2.428933406,49.93961213,3.50164259
36,1.8,48.50689397,0.498053509,49.74575655,2.965746377,49.91338096,3.501946491,49.03847912,1.961520875,50.96316729,2.963167292,50.6812672,3.505581213,50.03847912,0.498279269,51.58489379,2.464503452,49.86434811,3.50164259
37,1.85,48.46919954,0.498053509,49.80009781,3.039080468,49.95786204,3.501946491,48.97274804,2.027251963,51.0311413,3.031141298,50.72961451,3.505581213,49.97274804,0.498279269,51.62827288,2.502246426,49.78657363,3.50164259
38,1.9,48.43151457,0.498053509,49.85914566,3.119178629,50.00455436,3.501946491,48.90484402,2.09515598,51.10191519,3.101915187,50.77965693,3.505581213,49.90484402,0.498279269,51.6738249,2.542042499,49.70683174,3.50164259
39,1.95,48.39476968,0.498053509,49.92560721,3.20669049,50.05285044,3.501946491,48.83476708,2.165232925,51.17517385,3.175173853,50.83174362,3.505581213,49.83476708,0.498279269,51.72097913,2.583652011,49.625938,3.50164259
40,2,48.35831194,0.498053509,49.99994482,3.302078417,50.10264084,3.501946491,48.7625172,2.237482799,51.25053365,3.250533654,50.88629156,3.505581213,49.7625172,0.498279269,51.76859415,2.627397645,49.54507996,3.50164259
41,2.05,48.3198565,0.498053509,50.0821396,3.40532351,50.15372884,3.501946491,48.6880944,2.311905601,51.32754727,3.327547273,50.94377308,3.505581213,49.6880944,0.498279269,51.8183821,2.672453378,49.46521706,3.50164259
42,2.1,48.28046908,0.498053509,50.17199906,3.48710199,50.20571374,3.501946491,48.61149867,2.388501331,51.40572492,3.405724917,51.00468576,3.505581213,49.61149867,0.498279269,51.86925652,2.717088456,49.38615094,3.50164259
43,2.15,48.24165503,0.498053509,50.26800063,3.487667083,50.257943,3.501946491,48.53273001,2.467269991,51.48457225,3.484572247,51.06950933,3.505581213,49.53273001,0.498279269,51.91904447,2.762402419,49.30491188,3.50164259
44,2.2,48.20269669,0.498053509,50.36571397,3.490058987,50.31362151,3.501946491,48.45178842,2.548211579,51.56365789,3.504343288,51.13859917,3.505581213,49.45178842,0.498279269,51.97018362,2.808434482,49.22149989,3.50164259
45,2.25,48.16224675,0.498053509,50.46364018,3.492904452,50.37310797,3.501946491,48.36867391,2.631326095,51.64274943,3.504343288,51.21202903,3.505581213,49.36867391,0.498279269,52.0210305,2.855944212,49.13591498,3.50164259
46,2.3,48.12023448,0.498053509,50.5615495,3.496508767,50.43602119,3.501946491,48.28338646,2.71661354,51.72184675,3.504343288,51.28930234,3.505581213,49.28338646,0.498279269,52.07405031,2.903541088,49.04815713,3.50164259
47,2.35,48.07823231,0.498053509,50.66160064,3.500521425,50.5030581,3.501946491,48.19592609,2.804073913,51.80089936,3.504343288,51.36887847,3.505581213,49.19592609,0.498279269,52.12881699,2.952996025,48.95822636,3.50164259
48,2.4,48.03511095,0.498053509,50.76387378,3.500521425,50.57442532,3.501946491,48.10629278,2.893707215,51.87957689,3.504343288,51.45060526,3.505581213,49.10629278,0.498279269,52.18470633,3.003907206,48.86612266,3.50164259
49,2.45,47.98981667,0.498053509,50.86835102,3.500521425,50.65012505,3.501946491,48.01448655,2.985513445,51.95734709,3.504343288,51.53448212,3.505581213,49.01448655,0.498279269,52.2436715,3.057894217,48.77184603,3.50164259
50,2.5,47.94234946,0.498053509,50.9750311,3.500521425,50.73015884,3.501946491,47.9205074,3.079492604,52.03449879,3.504343288,51.62050839,3.505581213,48.9205074,0.498279269,52.30555658,3.114552562,48.67539647,3.50164259
51,2.55,47.89287563,0.498053509,51.0839133,3.500521425,50.81452785,3.501946491,47.82435531,3.175644692,52.11194755,3.504343288,51.70868332,3.505581213,48.82435531,0.498279269,52.37005588,3.172693612,48.57677399,3.50164259
52,2.6,47.84267904,0.498053509,51.1949973,3.500521425,50.90323295,3.501946491,47.72603029,3.273969708,52.18997695,3.504343288,51.79900607,3.505581213,48.72603029,0.498279269,52.437135,3.231898148,48.47597857,3.50164259
53,2.65,47.79316328,0.498053509,51.30824661,3.500521425,50.99623841,3.501946491,47.62553235,3.374467653,52.26823917,3.504343288,51.89161564,3.505581213,48.62553235,0.498279269,52.50565217,3.291642334,48.37301023,3.50164259
54,2.7,47.7421013,0.498053509,51.42351387,3.500521425,51.09339725,3.501946491,47.52286147,3.477138526,52.34572104,3.504343288,51.98700469,3.505581213,48.52286147,0.498279269,52.57458361,3.352524667,48.26786896,3.50164259
55,2.75,47.69089732,0.498053509,51.54075944,3.500521425,51.19466993,3.501946491,47.41801767,3.503213668,52.42313955,3.504343288,52.0856904,3.505581213,48.41801767,0.498279269,52.64344896,3.413410564,48.16055476,3.50164259
56,2.8,47.63851861,0.498053509,51.66014951,3.500521425,51.30022253,3.501946491,47.31100094,3.503213668,52.50186158,3.504343288,52.18821044,3.505581213,48.31100094,0.498279269,52.71154225,3.471885636,48.05106763,3.50164259
57,2.85,47.58553203,0.498053509,51.78156825,3.500521425,51.40993896,3.501946491,47.20181128,3.503213668,52.58137129,3.504343288,52.29386661,3.505581213,48.20188363,0.498279269,52.7769842,3.513821193,47.93940757,3.50164259
58,2.9,47.52981978,0.498053509,51.90519083,3.500521425,51.52399403,3.501946491,47.0904487,3.503213668,52.66280514,3.504343288,52.40374654,3.505581213,48.09114616,0.498279269,52.8402747,3.513821193,47.82557459,3.50164259
59,2.95,47.47106191,0.498053509,52.03152338,3.500521425,51.64234718,3.501946491,46.97691318,3.503213668,52.74586602,3.504343288,52.51794532,3.505581213,47.9791085,0.498279269,52.90117678,3.513821193,47.70956867,3.50164259
60,3,47.41088838,0.498053509,52.1621239,3.500521425,51.76491706,3.501946491,46.86120474,3.503213668,52.82842881,3.504343288,52.63592499,3.505581213,47.86414067,0.498279269,52.95901875,3.513821193,47.59138983,3.50164259
