,timestep,location_0_x,location_0_y,location_1_x,location_1_y,location_2_x,location_2_y,location_3_x,location_3_y,location_4_x,location_4_y,location_5_x,location_5_y,location_6_x,location_6_y,location_7_x,location_7_y,location_8_x,location_8_y
81,2204.05,45.97691318,0.500370524,50.27959921,3.517790441,51.39552744,3.506948415,47.18063056,3.500238481,52.2722741,3.500058314,46.35174335,3.503781593,48.10403327,0.498053509,48.22922935,3.500315705,47.19972096,0.473736742
82,2204.1,45.86120474,0.500370524,50.34491182,3.517790441,51.49252389,3.506948415,47.09322775,3.500238481,52.37112812,3.500058314,46.19706908,3.503781593,48.00683038,0.498053509,48.14198117,3.500315705,47.05169009,0.473736742
83,2204.15,45.74332336,0.500370524,50.41184434,3.517790441,51.59169326,3.506948415,47.00365201,3.500238481,52.47215507,3.500058314,46.04022188,3.503781593,47.90745457,0.498053509,48.05256007,3.500315705,46.9014863,0.473736742
84,2204.2,45.62326906,0.500370524,50.47890401,3.517790441,51.69303556,3.506948415,46.91190334,3.500238481,52.57535495,3.500058314,45.88120176,3.503781593,47.80590582,0.498053509,47.96096604,3.500315705,46.74910958,0.473736742
85,2204.25,45.50104183,0.500370524,50.54674014,3.517790441,51.79655079,3.506948415,46.81798174,3.500238481,52.68072775,3.500058314,45.72000871,3.503781593,47.70218414,0.498053509,47.86719908,3.500315705,46.59455993,0.473736742
86,2204.3,45.37664167,0.500370524,50.61604057,3.517790441,51.90223895,3.506948415,46.72188722,3.500238481,52.78827349,3.500058314,45.55664273,3.503781593,47.59628954,0.498053509,47.77125919,3.500315705,46.43783735,0.473736742
87,2204.35,45.25006859,0.500370524,50.68751393,3.517790441,52.01010004,3.506948415,46.62361976,3.500238481,52.89799215,3.500058314,45.39110382,3.503781593,47.48822201,0.498053509,47.67314637,3.500315705,46.27894184,0.473736742
88,2204.4,45.12132257,0.500370524,50.76116022,3.517790441,52.12013406,3.506948415,46.52317938,3.500238481,53.00988374,3.500058314,45.22339198,3.503781593,47.37798155,0.498053509,47.57286062,3.500315705,46.1178734,0.473736742
89,2204.45,44.99040363,0.500370524,50.83697944,3.517790441,52.23234101,3.506948415,46.42056607,3.500238481,53.12394826,3.500058314,45.05350721,3.503781593,47.26556816,0.498053509,47.47040195,3.500315705,45.95463204,0.473736742
90,2204.5,44.85731176,0.500370524,50.91497159,3.517790441,52.34672088,3.506948415,46.31577983,3.500238481,53.24018571,3.500058314,44.88144952,3.503781593,47.15098184,0.498053509,47.36577034,3.500315705,45.78921774,0.473736742
91,2204.55,44.72204695,0.500370524,50.99496795,3.517790441,52.46327368,3.506948415,46.20882066,3.500238481,53.35859608,3.500058314,44.70721889,3.503781593,47.03422259,0.498053509,47.25896581,3.500315705,45.62163052,0.473736742
92,2204.6,44.58460922,0.500370524,51.0766311,3.517790441,52.58199941,3.506948415,46.09968856,3.500238481,53.47917939,3.500058314,44.53081534,3.503781593,46.91529042,0.498053509,47.14998835,3.500315705,45.45187037,0.473736742
93,2204.65,44.44499857,0.500370524,51.1601264,3.517790441,52.70289807,3.506948415,45.98838354,3.500238481,53.60193562,3.500058314,44.35223886,3.503781593,46.79418531,0.498053509,47.03883796,3.500315705,45.27993729,0.473736742
94,2204.7,44.30321498,0.500370524,51.24464055,3.517790441,52.82596966,3.506948415,45.87490558,3.500238481,53.72686478,3.500058314,44.17148945,3.503781593,46.67090728,0.498053509,46.92551464,3.500315705,45.10583128,0.473736742
95,2204.75,44.15925846,0.500370524,51.33093233,3.517790441,52.95121418,3.506948415,45.7592547,3.500238481,53.85396687,3.500058314,43.98856711,3.503781593,46.54545632,0.498053509,46.8100184,3.500315705,44.92955235,0.473736742
96,2204.8,44.01312902,0.500370524,51.41939703,3.517790441,53.07863162,3.506948415,45.64143089,3.500238481,53.98324189,3.500058314,43.80347184,3.503781593,46.41783243,0.498053509,46.69234922,3.500315705,44.75110048,0.473736742
97,2204.85,43.86482665,0.500370524,51.51003466,3.517790441,53.208222,3.506948415,45.52143415,3.500238481,54.11468984,3.500058314,43.61620365,3.503781593,46.28803561,0.498053509,46.57250712,3.500315705,44.57047569,0.473736742
98,2204.9,43.71435135,0.500370524,51.60262486,3.517790441,53.3399853,3.506948415,45.39926448,3.500238481,54.24831072,3.500058314,43.42676253,3.503781593,46.15606587,0.498053509,46.45056022,3.500315705,44.38767796,0.473736742
99,2204.95,43.56170312,0.500370524,51.69619264,3.517790441,53.47392153,3.506948415,45.27492189,3.500238481,54.38410452,3.500058314,43.23514847,3.503781593,46.02192319,0.498053509,46.3266448,3.500315705,44.20270731,0.473736742
